-ถิ่นเดิม	authigenic	๑๔ ม.ค. ๒๕๔๖
-ท้องสมุทร, -ท้องทะเล, -ก้นสมุทร	pelagic	๑๔ ม.ค. ๒๕๔๖
-ท้องถิ่น; การระบายน้ำแบบอิสระ	autogenic	๑๔ ม.ค. ๒๕๔๖
-ท้องทะเล, -ท้องสมุทร, -ก้นสมุทร	pelagic	๑๔ ม.ค. ๒๕๔๖
-ท้องทะเลลึก	bathypelagic	๑๔ ม.ค. ๒๕๔๖
-ท้องทะเลลึกปานกลาง	mesopelagic	๑๔ ม.ค. ๒๕๔๖
-ท้องทะเลก้นสมุทร, -ก้นสมุทร	abyssopelagic	๑๔ ม.ค. ๒๕๔๖
-ทองแดง	cuprous	๑๔ ม.ค. ๒๕๔๖
-ปนเหล็ก	ferruginous	๑๔ ม.ค. ๒๕๔๖
-ผลึก; สารผลึก; เนื้อผลึก	crystalline	๑๔ ม.ค. ๒๕๔๖
-ผลึกหน้าสมบูรณ์	automorphic; idiomorphic	๑๔ ม.ค. ๒๕๔๖
a axis	แกนเอ	๑๔ ม.ค. ๒๕๔๖
A horizon	ชั้นเอ	๑๔ ม.ค. ๒๕๔๖
α quartz; alpha quartz	แอลฟาควอตซ์	๑๔ ม.ค. ๒๕๔๖
β quartz; beta quartz	บีตาควอนต์	๑๔ ม.ค. ๒๕๔๖
A-layer	ชั้นไหวสะเทือนเอ	๑๔ ม.ค. ๒๕๔๖
aa	อาอา	๑๔ ม.ค. ๒๕๔๖
โมรา, อะเกต	agate	๑๔ ม.ค. ๒๕๔๖
โมราลายชั้น, อะเกตลายชั้น	banded agate	๑๔ ม.ค. ๒๕๔๖
เรโกซอลส์	Regosols	๑๔ ม.ค. ๒๕๔๖
เม็ดแบบไข่ปลา	oolith	๑๔ ม.ค. ๒๕๔๖
เม็ดแบบถั่ว	pisolith	๑๔ ม.ค. ๒๕๔๖
เม็ดกลม	chondrule	๑๔ ม.ค. ๒๕๔๖
เม็ดกลมเล็ก	pellet	๑๔ ม.ค. ๒๕๔๖
เม็ดคล้ายไข่ปลา	pseudo-oolith	๑๔ ม.ค. ๒๕๔๖
เม็ด; เนื้อ-; ลักษณะแนว; ลักษณะแนวแยก; เกรน	grain	๑๔ ม.ค. ๒๕๔๖
เม็ดมูลสัตว์	fecal pellet	๑๔ ม.ค. ๒๕๔๖
เม็ดทรายเดี่ยว	floating sand grain	๑๔ ม.ค. ๒๕๔๖
เม็ดประกอบ	composite grain	๑๔ ม.ค. ๒๕๔๖
แร่	mineral	๑๔ ม.ค. ๒๕๔๖
แร่รอง	accessory mineral	๑๔ ม.ค. ๒๕๔๖
แม่รัง, ศิลาแลง	laterite	๑๔ ม.ค. ๒๕๔๖
แร่เกิดกับที่	authigenic mineral	๑๔ ม.ค. ๒๕๔๖
แร่เกลือจืด, ยิปซัม	gypsum	๑๔ ม.ค. ๒๕๔๖
แร่แกนแสงเดี่ยว	uniaxial mineral	๑๔ ม.ค. ๒๕๔๖
แร่แกนแสงคู่	biaxial mineral	๑๔ ม.ค. ๒๕๔๖
แร่เชื้อเพลิง	mineral fuel	๑๔ ม.ค. ๒๕๔๖
แร่อิ่มซิลิกา	saturated mineral	๑๔ ม.ค. ๒๕๔๖
แร่อุตสาหกรรม	industrial mineral	๑๔ ม.ค. ๒๕๔๖
แร่ใยหิน, แอสเบสทอส	asbestos	๑๔ ม.ค. ๒๕๔๖
แร่ใยหินน้ำเงิน, แอสเบสทอสน้ำเงิน	blue asbestos	๑๔ ม.ค. ๒๕๔๖
แร่เยือน	guest	๑๔ ม.ค. ๒๕๔๖
แร่แปรสัมผัส	contact mineral	๑๔ ม.ค. ๒๕๔๖
แร่หายาก	rare earth	๑๔ ม.ค. ๒๕๔๖
แร่สีเข้ม	dark mineral	๑๔ ม.ค. ๒๕๔๖
แร่หลัก	essential mineral	๑๔ ม.ค. ๒๕๔๖
แร่หนัก	heavy mineral	๑๔ ม.ค. ๒๕๔๖
แร่กัมมันตรังสี	radioactive mineral	๑๔ ม.ค. ๒๕๔๖
แร่กาก	gangue	๑๔ ม.ค. ๒๕๔๖
แร่กลีบหิน, ไมกา	mica	๑๔ ม.ค. ๒๕๔๖
แร่กลีบหินขาว, มัสโคไวต์	muscovite	๑๔ ม.ค. ๒๕๔๖
แร่ขอบริม; ทรงกลด	corona	๑๔ ม.ค. ๒๕๔๖
แร่ประกอบรอง	auxiliary mineral	๑๔ ม.ค. ๒๕๔๖
แร่ประกอบหิน	rock-forming minerals	๑๔ ม.ค. ๒๕๔๖
